parcel_id,scenario,cliff_scenario,retreat_year,T_flood,T_cliff,initial_cliff_dist,cliff_exposure_status,retreat_trigger,timing_category,parameter_set,rental_yield,discount_rate,damage_threshold,owner_utility,ADDRESS,PRICE,strval,landval,LATITUDE,LONGITUDE,rent,npv_rent,buyout_uncapped,buyout_price
121,Intermediate_High,LetItGo,81,81,81,285.2179140648221,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,9 Salada Ave,1230000,364080,865920,37.63483,-122.4936598,61500,NA,NA,NA
122,Intermediate_High,LetItGo,81,81,81,288.8198729335142,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5 Salada Ave,932569,276040.424,656528.576,37.6347936,-122.4937994,46628.450000000004,NA,NA,NA
123,Intermediate_High,LetItGo,81,81,81,290.3566615041584,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1 Salada Ave,1255000,371480,883520,37.6347831,-122.4940166,62750,NA,NA,NA
124,Intermediate_High,LetItGo,81,81,81,275.84050761286306,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1815 Beach Blvd,1252131,370630.77600000007,881500.2239999999,37.634913,-122.49399,62606.55,NA,NA,NA
125,Intermediate_High,LetItGo,81,81,81,255.84812717021697,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2 Santa Maria Ave,1592588,471406.04799999995,1121181.952,37.6350933,-122.493989,79629.40000000001,NA,NA,NA
126,Intermediate_High,LetItGo,81,81,81,192.4811567601203,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,44 CARMEL,1033542,305928.43200000003,727613.568,37.6357385,-122.4932011,51677.100000000006,NA,NA,NA
127,Intermediate_High,LetItGo,81,81,81,232.8203812724154,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,59 Santa Maria Ave,856814,253616.94400000002,603197.056,37.6354261,-122.4929363,42840.700000000004,NA,NA,NA
128,Intermediate_High,LetItGo,81,81,81,228.47110170416997,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,47 Santa Maria Ave,833455,246702.68000000005,586752.32,37.6354119,-122.4931528,41672.75,NA,NA,NA
129,Intermediate_High,LetItGo,81,81,81,218.40164922653696,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,25 Santa Maria Ave,952493,281937.9280000001,670555.0719999999,37.6354481,-122.4934899,47624.65,NA,NA,NA
130,Intermediate_High,LetItGo,81,81,81,197.35266435229215,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,8 Carmel,832594,246447.82400000002,586146.176,37.635621,-122.4937033,41629.700000000004,NA,NA,NA
131,Intermediate_High,LetItGo,81,81,81,218.24374876131128,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1785 BEACH BOULEVARD Ave #30,1340000,396640,943360,37.6354339,-122.4940145,67000,NA,NA,NA
132,Intermediate_High,LetItGo,81,81,81,200.89582582155813,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1781 Beach Blvd,1833536,542726.656,1290809.344,37.635589,-122.493985,91676.8,NA,NA,NA
133,Intermediate_High,LetItGo,81,81,81,152.53815792690892,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,80 PALOMA Ave,893252,264402.59200000006,628849.4079999999,37.6363236,-122.4927628,44662.600000000006,NA,NA,NA
134,Intermediate_High,LetItGo,81,81,81,157.56526501856806,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,88 Paloma,1370000,405520,964480,37.6363405,-122.4926499,68500,NA,NA,NA
135,Intermediate_High,LetItGo,81,81,81,180.93083975803805,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,87 Carmel Ave,887944,262831.424,625112.576,37.6360361,-122.4927131,44397.200000000004,NA,NA,NA
136,Intermediate_High,LetItGo,81,81,81,122.07360609695496,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,32 Paloma Ave,1082975,320560.6000000001,762414.3999999999,37.6363509,-122.4934117,54148.75,NA,NA,NA
137,Intermediate_High,LetItGo,81,81,81,152.9650723462982,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,23 Carmel Ave,895061,264938.056,630122.944,37.6360451,-122.4934985,44753.05,NA,NA,NA
138,Intermediate_High,LetItGo,81,81,81,152.6707533410349,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,11 Carmel Ave,925700,274007.20000000007,651692.7999999999,37.6360273,-122.4936668,46285,NA,NA,NA
139,Intermediate_High,LetItGo,81,81,81,136.04384302427837,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1671 Beach Blvd,1318018,390133.3280000001,927884.6719999999,37.6361789,-122.4940313,65900.90000000001,NA,NA,NA
140,Intermediate_High,LetItGo,81,81,81,123.26040723646943,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1669 BEACH Blvd,1315000,389240,925760,37.636291,-122.493989,65750,NA,NA,NA
141,Intermediate_High,LetItGo,81,81,81,111.26943940577657,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2 Paloma Ave,1125000,333000,792000,37.6364029,-122.4940205,56250,NA,NA,NA
142,Intermediate_High,LetItGo,81,81,81,81.7166672949576,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,35 Paloma Ave,984000,291264,692736,37.6367154,-122.4934899,49200,NA,NA,NA
143,Intermediate_High,LetItGo,81,81,81,82.07324642288604,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,15 Paloma Ave,1118818,331170.128,787647.872,37.636673,-122.4936467,55940.9,NA,NA,NA
144,Intermediate_High,LetItGo,81,81,81,83.32946128117985,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,7 PALOMA Ave,1087176,321804.096,765371.904,37.6366479,-122.4937585,54358.8,NA,NA,NA
145,Intermediate_High,LetItGo,81,81,81,69.02320671883086,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1581 Beach Blvd,1705911,504949.65599999996,1200961.344,37.6367851,-122.4939934,85295.55,NA,NA,NA
146,Intermediate_High,LetItGo,80,81,80,102.68393909624427,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,290 Shoreview Ave,1220475,361260.6000000001,859214.3999999999,37.6373162,-122.4926852,61023.75,2473866.446515289,3333080.846515289,1220475
147,Intermediate_High,LetItGo,67,81,67,86.79118768417021,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,282 Shoreview Ave,1254041,371196.13600000006,882844.864,37.6373077,-122.4928672,62702.05,2349326.8977658045,3232171.7617658046,1254041
148,Intermediate_High,LetItGo,46,81,46,56.62553351849586,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,266 Shoreview Ave,1173416,347331.13600000006,826084.864,37.6373329,-122.4932076,58670.8,1788882.0719650157,2614966.9359650156,1173416
149,Intermediate_High,LetItGo,55,81,55,71.83796876908895,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,274 Shoreview Ave,1050000,310800,739200,37.637333,-122.4930342,52500,1776509.87182118,2515709.87182118,1050000
150,Intermediate_High,LetItGo,81,81,81,113.85051111896954,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,295 Shoreview Ave,1012402,299670.9920000001,712731.0079999999,37.6376724,-122.4925615,50620.100000000006,NA,NA,NA
151,Intermediate_High,LetItGo,74,81,74,98.034649243973,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,285 Shoreview Ave,1042087,308457.7520000001,733629.2479999999,37.6376675,-122.4927406,52104.350000000006,2043515.3994329583,2777144.6474329582,1042087
152,Intermediate_High,LetItGo,62,81,62,82.64582916671955,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,275 SHOREVIEW Ave,1084013,320867.848,763145.152,37.6376753,-122.4929152,54200.65,1954458.789678684,2717603.941678684,1084013
153,Intermediate_High,LetItGo,54,81,54,70.93632867828902,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,265 SHOREVIEW Ave,1127991,333885.336,794105.664,37.6376717,-122.4930478,56399.55,1889105.6873447183,2683211.351344718,1127991
154,Intermediate_High,LetItGo,42,81,42,52.226569633668504,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,255 Shoreview Ave,1155234,341949.2640000001,813284.7359999999,37.637667,-122.4932597,57761.700000000004,1663507.469862496,2476792.205862496,1155234
155,Intermediate_High,LetItGo,34,81,34,38.27399240695973,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,245 Shoreview Ave,1125000,333000,792000,37.6376739,-122.493418,56250,1405606.6998590254,2197606.6998590254,1125000
156,Intermediate_High,LetItGo,37,81,37,21.941837824780972,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,235 Shoreview Ave,1091004,322937.184,768066.816,37.6376671,-122.4936029,54550.200000000004,1444971.655182728,2213038.471182728,1091004
157,Intermediate_High,LetItGo,71,81,71,95.15506500396108,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,180 Surf St,868300,257016.80000000005,611283.2,37.6380143,-122.4927825,43415,1671417.5566451119,2282700.756645112,868300
158,Intermediate_High,LetItGo,59,81,59,79.66982044007253,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,166 surf,840500,248788,591712,37.6380186,-122.4929581,42025,1476978.1436120335,2068690.1436120335,840500
159,Intermediate_High,LetItGo,41,81,41,50.309930387832466,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,136 Surf St,1086202,321515.792,764686.208,37.6380254,-122.493291,54310.100000000006,1539988.9131124138,2304675.1211124137,1086202
160,Intermediate_High,LetItGo,32,81,32,34.067511079694484,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,120 Surf St,1063539,314807.544,748731.456,37.6380192,-122.4934749,53176.950000000004,1272933.9568754735,2021665.4128754735,1063539
161,Intermediate_High,LetItGo,39,81,39,18.532681144845256,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,104 Surf,1183307,350258.8720000001,833048.1279999999,37.6380137,-122.4936508,59165.350000000006,1623535.1054453268,2456583.233445327,1183307
162,Intermediate_High,LetItGo,81,81,81,111.13108264185374,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,195195 Surf St Unit 195A,1050795,311035.32000000007,739759.6799999999,37.638409,-122.492612,52539.75,NA,NA,NA
163,Intermediate_High,LetItGo,81,81,81,107.7373822623192,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,195 SURF St,1034980,306354.0800000001,728625.9199999999,37.6383544,-122.492649,51749,NA,NA,NA
164,Intermediate_High,LetItGo,69,81,69,92.76680342877656,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,185 Surf St,1093426,323654.096,769771.904,37.6383524,-122.4928186,54671.3,2077157.5089092813,2846929.4129092814,1093426
165,Intermediate_High,LetItGo,58,81,58,77.9986897684872,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,165 Surf St,1059415,313586.8400000001,745828.1599999999,37.6383689,-122.4929864,52970.75,1844872.2216924897,2590700.3816924896,1059415
166,Intermediate_High,LetItGo,48,81,48,62.553241999022525,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,155 SURF St,825000,244200,580800,37.6383863,-122.4931619,41250,1290571.505981609,1871371.505981609,825000
167,Intermediate_High,LetItGo,39,81,39,47.20527945161958,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,135 SURF St,1136060,336273.76,799786.24,37.6383515,-122.4933349,56803,1558710.7081190406,2358496.9481190406,1136060
168,Intermediate_High,LetItGo,31,81,31,32.046937334215436,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,125 Surf St,1083828,320813.088,763014.912,37.6383522,-122.4935067,54191.4,1267886.6813466994,2030901.5933466994,1083828
169,Intermediate_High,LetItGo,81,81,81,16.654824868337073,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,105 Surf St,1084244,320936.22400000005,763307.776,37.6383548,-122.4936812,54212.200000000004,NA,NA,NA
170,Intermediate_High,LetItGo,28,81,28,27.206797138648778,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,252 SHOREVIEW Ave,1460999,432455.704,1028543.296,37.6373084,-122.4935562,73049.95,1585687.7991182583,2614231.095118258,1460999
171,Intermediate_High,LetItGo,1,81,1,6.419183829085459,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,244 Shoreview Ave,1465000,433640.0000000001,1031359.9999999999,37.6373487,-122.4938017,73250,73250,1104610,1104610
172,Intermediate_High,LetItGo,81,81,81,13.073606829761124,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,220 Shoreview Ave,1600000,473600,1126400,37.6376743,-122.4939999,80000,NA,NA,NA
173,Intermediate_High,LetItGo,81,81,81,17.21485534915413,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,204 Shoreview Ave,2038888,603510.848,1435377.152,37.6380995,-122.4940582,101944.40000000001,NA,NA,NA
174,Intermediate_High,LetItGo,81,81,81,17.849183868289103,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,196 SHOREVIEW Ave,812000,240352,571648,37.6382196,-122.4940686,40600,NA,NA,NA
175,Intermediate_High,LetItGo,81,81,81,17.451389661324484,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,188 Shoreview Ave,1437617,425534.6320000001,1012082.3679999999,37.6384181,-122.4940694,71880.85,NA,NA,NA
176,Intermediate_High,LetItGo,81,81,81,107.68775943546794,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,196 Shell St,1128125,333925,794200,37.6387001,-122.4926588,56406.25,NA,NA,NA
177,Intermediate_High,LetItGo,69,81,69,93.40961986234947,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,180 Shell St,1058736,313385.856,745350.144,37.6387148,-122.492821,52936.8,2011257.6729953163,2756607.816995316,1058736
178,Intermediate_High,LetItGo,57,81,57,77.49767858838149,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,166 Shell St,819000,242424,576576,37.638699,-122.4930009,40950,1412967.204940908,1989543.204940908,819000
179,Intermediate_High,LetItGo,48,81,48,61.74040295520892,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,150 Shell St,1337559,395917.46400000004,941641.536,37.6386964,-122.4931794,66877.95,2092382.4642051577,3034024.000205158,1337559
180,Intermediate_High,LetItGo,39,81,39,46.30829107849454,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,136 SHELL St,1075458,318335.5680000001,757122.4319999999,37.6387082,-122.4933546,53772.9,1475562.8230307268,2232685.2550307265,1075458
181,Intermediate_High,LetItGo,30,81,30,31.334960837915787,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,120 Shell St,1235685,365762.76,869922.24,37.6386863,-122.4935237,61784.25,1411423.173054686,2281345.413054686,1235685
182,Intermediate_High,LetItGo,81,81,81,16.316690753210157,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,104 SHELL St,1204331,356481.976,847849.024,37.6387052,-122.4936944,60216.55,NA,NA,NA
183,Intermediate_High,LetItGo,80,81,80,107.31525178932124,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,195 Shell St,1410000,417360,992640,37.6390361,-122.492672,70500,2858027.9723767857,3850667.9723767857,1410000
184,Intermediate_High,LetItGo,69,81,69,93.68389433346918,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,185 Shell St,990000,293040,696960,37.6390444,-122.4928267,49500,1880681.3939125172,2577641.3939125175,990000
185,Intermediate_High,LetItGo,55,81,55,74.18907407295649,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,165 SHELL St,925520,273953.92000000004,651566.08,37.6390509,-122.4930478,46276,1565900.3967313701,2217466.47673137,925520
186,Intermediate_High,LetItGo,81,81,81,104.66685045357632,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,105 Shoreview Ave,1325000,392200,932800,37.6393834,-122.4926941,66250,NA,NA,NA
187,Intermediate_High,LetItGo,68,81,68,88.5841524595539,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,115 Shoreview Ave,1240290,367125.8400000001,873164.1599999999,37.6393869,-122.4928763,62014.5,2340020.0913907792,3213184.2513907794,1240290
188,Intermediate_High,LetItGo,56,81,56,72.60240287685919,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,125 Shoreview Ave,1061705,314264.68000000005,747440.32,37.6393914,-122.4930573,53085.25,1814177.1393201738,2561617.4593201736,1061705
189,Intermediate_High,LetItGo,46,81,46,57.388628959053534,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,135 Shoreview Ave,1080669,319878.0240000001,760790.9759999999,37.6393921,-122.4932298,54033.450000000004,1647488.5290709871,2408279.505070987,1080669
190,Intermediate_High,LetItGo,37,81,37,42.213398449210544,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,145 Shoreview Ave,1009716,298875.936,710840.064,37.6393885,-122.4934021,50485.8,1337310.4037973129,2048150.467797313,1009716
191,Intermediate_High,LetItGo,81,81,81,16.546556676946274,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,184 Shoreview Ave,905000,267880,637120,37.6386258,-122.4940647,45250,NA,NA,NA
192,Intermediate_High,LetItGo,81,81,81,16.95010916246391,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,178 Shoreview Ave,1435000,424760.0000000001,1010239.9999999999,37.638825,-122.4940746,71750,NA,NA,NA
193,Intermediate_High,LetItGo,1,81,1,9.168358570424653,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,172 Shoreview Ave,2000000,592000,1408000,37.6390115,-122.4939914,100000,100000,1508000,1508000
194,Intermediate_High,LetItGo,1,81,1,1.0566084524102566,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,166 Shoreview Ave,1231501,364524.2960000001,866976.7039999999,37.6392003,-122.4939032,61575.05,61575.05,928551.754,928551.754
195,Intermediate_High,LetItGo,1,81,1,3.5409189107868264,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,154 SHOREVIEW Ave,1340470,396779.1200000001,943690.8799999999,37.6393773,-122.4938413,67023.5,67023.5,1010714.3799999999,1010714.3799999999
196,Intermediate_High,LetItGo,1,81,1,6.323850107665059,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,146 Shoreview Ave,1312500,388500,924000,37.6395648,-122.4937994,65625,65625,989625,989625
197,Intermediate_High,LetItGo,81,81,81,103.035170929231,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,104 SHOREVIEW Ave,1020421,302044.61600000004,718376.384,37.6397189,-122.4926941,51021.05,NA,NA,NA
198,Intermediate_High,LetItGo,72,81,72,87.68459442377296,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,112 Shoreview Ave,1030000,304880,725120,37.6397278,-122.4928677,51500,1995302.8368984081,2720422.836898408,1030000
199,Intermediate_High,LetItGo,60,81,60,73.05651019886756,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,118 Shoreview Ave,1022886,302774.25600000005,720111.744,37.639735,-122.4930332,51144.3,1813377.6408064044,2533489.3848064044,1022886
200,Intermediate_High,LetItGo,48,81,48,57.51130677300217,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,126 Shoreview Ave,1027393,304108.3280000001,723284.6719999999,37.6397259,-122.49321,51369.65,1607180.76514541,2330465.43714541,1027393
201,Intermediate_High,LetItGo,38,81,38,42.33799242368816,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,132 Shoreview Ave,1114062,329762.3520000001,784299.6479999999,37.6397328,-122.4933817,55703.100000000006,1502282.1604712475,2286581.8084712476,1114062
202,Intermediate_High,LetItGo,36,81,36,23.44171436630832,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,140 Shoreview Ave,1138264,336926.1440000001,801337.8559999999,37.6397129,-122.4935971,56913.200000000004,1479664.6217679817,2281002.4777679816,1138264
203,Intermediate_High,LetItGo,81,81,81,15.004970706695014,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1112 PALMETTO Ave,985000,291560,693440,37.6428148,-122.4935342,49250,NA,NA,NA
204,Intermediate_High,LetItGo,47,81,47,51.63248009923198,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,1070 PALMETTO Ave,850000,251600,598400,37.6431724,-122.4927802,42500,1312923.3281043095,1911323.3281043095,850000
205,Intermediate_High,LetItGo,30,81,30,28.91670882381718,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,900 Palmetto Ave,1110834,328806.86400000006,782027.1359999999,37.6438284,-122.4930395,55541.700000000004,1268815.9595827651,2050843.095582765,1110834
206,Intermediate_High,LetItGo,72,81,72,69.22508932273423,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,528 Dolphin Dr,889059,263161.46400000004,625897.536,37.6487956,-122.4924261,44452.950000000004,1722273.7328835553,2348171.268883555,889059
207,Intermediate_High,LetItGo,59,81,59,58.05220022947132,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,532 Dolphin Dr,991511,293487.25600000005,698023.744,37.6486535,-122.49258,49575.55,1742343.9335525413,2440367.6775525413,991511
208,Intermediate_High,LetItGo,61,81,61,59.26408483338868,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,536 DOLPHIN Dr,1142514,338184.1440000001,804329.8559999999,37.648519,-122.4925907,57125.700000000004,2042865.6840469525,2847195.5400469527,1142514
209,Intermediate_High,LetItGo,61,81,61,58.69622221175873,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,544 Dolphin Dr,811000,240056,570944,37.6482306,-122.4926499,40550,1450103.9547542336,2021047.9547542336,811000
210,Intermediate_High,LetItGo,67,81,67,64.16557668751607,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,548 Dolphin Dr,1510000,446960,1063040,37.6480896,-122.4926033,75500,2828841.812689031,3891881.812689031,1510000
211,Intermediate_High,LetItGo,62,81,62,61.866042007528655,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,552 DOLPHIN Dr,960945,284439.7200000001,676505.2799999999,37.6479453,-122.4926322,48047.25,1732569.0758761961,2409074.355876196,960945
212,Intermediate_High,LetItGo,57,81,57,58.91925170149368,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,556 Dolphin Dr,992763,293857.848,698905.152,37.6477977,-122.4926685,49638.15,1712749.1590705134,2411654.3110705134,992763
213,Intermediate_High,LetItGo,53,81,53,55.216611766249414,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,560 Dolphin Dr,1133129,335406.184,797722.816,37.6476636,-122.4927131,56656.450000000004,1877875.1977252914,2675598.0137252915,1133129
214,Intermediate_High,LetItGo,57,81,57,61.038426566568376,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,110 W AVALON Dr,1315466,389377.9360000001,926088.0639999999,37.6475225,-122.4926499,65773.3,2269487.5668068333,3195575.630806833,1315466
215,Intermediate_High,LetItGo,69,81,69,77.82587564352421,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,113 W Avalon Dr,987731,292368.37600000005,695362.624,37.6471594,-122.4924668,49386.55,1876371.0241319241,2571733.648131924,987731
216,Intermediate_High,LetItGo,56,81,56,62.75425741466534,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,117 W Avalon Dr,918381,271840.77600000007,646540.2239999999,37.6472001,-122.4926368,45919.05,1569273.776977598,2215814.000977598,918381
217,Intermediate_High,LetItGo,43,81,43,46.68676594493033,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,121 Avalon,1091471,323075.4160000001,768395.5839999999,37.6472096,-122.4928187,54573.55,1595446.4691833777,2363842.0531833777,1091471
218,Intermediate_High,LetItGo,34,81,34,18.79198911137949,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,114 W Avalon Dr,975228,288667.488,686560.512,37.6475614,-122.4931279,48761.4,1218477.3428356603,1905037.8548356602,975228
219,Intermediate_High,LetItGo,27,81,27,26.064446442642964,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,551 Esplanade Ave,1200000,355200,844800,37.6479875,-122.4930371,60000,1267262.1455050607,2112062.1455050604,1200000
220,Intermediate_High,LetItGo,40,81,40,24.26024005617139,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,547 ESPLANADE Ave,1000591,296174.936,704416.064,37.6481271,-122.4930548,50029.55,1395953.9627774416,2100370.0267774416,1000591
221,Intermediate_High,LetItGo,28,81,28,27.1664633917283,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,543 Esplanade Ave,1560000,461760,1098240,37.6482707,-122.4930036,78000,1693138.0285848815,2791378.0285848817,1560000
222,Intermediate_High,LetItGo,29,81,29,27.73236306204103,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,539 Esplanade Ave,1460000,432160.0000000001,1027839.9999999999,37.6484142,-122.4929709,73000,1626532.8819343427,2654372.8819343424,1460000
223,Intermediate_High,LetItGo,26,81,26,25.482091520305723,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,535 Esplanade Ave,1089785,322576.3600000001,767208.6399999999,37.6485585,-122.4929703,54489.25,1118307.7506533477,1885516.3906533476,1089785
224,Intermediate_High,LetItGo,40,81,40,24.14519098566737,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,531 Esplanade Ave,935000,276760,658240,37.6487085,-122.4929582,46750,1304446.0275945994,1962686.0275945994,935000
225,Intermediate_High,LetItGo,29,81,29,27.530493157188378,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,527 Esplanade Ave,1160624,343544.704,817079.296,37.6488499,-122.4928936,58031.200000000004,1293008.9723028527,2110088.2683028528,1160624
226,Intermediate_High,LetItGo,1,81,1,7.772363321415886,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,544 Esplanade Ave,831337,246075.75199999998,585261.248,37.64834,-122.493391,41566.850000000006,41566.850000000006,626828.098,626828.098
227,Intermediate_High,LetItGo,1,81,1,9.419381452945943,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,540 Esplanade Ave,913997,270543.1120000001,643453.8879999999,37.648487,-122.493383,45699.850000000006,45699.850000000006,689153.7379999999,689153.7379999999
228,Intermediate_High,LetItGo,1,81,1,7.405097389665102,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,536 Esplanade Ave,1005818,297722.128,708095.872,37.648618,-122.493336,50290.9,50290.9,758386.772,758386.772
229,Intermediate_High,LetItGo,1,81,1,5.296810790249036,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,532 Esplanade Ave,635755,188183.48000000004,447571.51999999996,37.648765,-122.493285,31787.75,31787.75,479359.26999999996,479359.26999999996
